authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,Starting time,Existence period
"Becker, J.","33.0779, 31.2116, 33.0779, 31.2116",2013-02-22T18:30:10Z,jbecker,0,location based on BAtlas 70 C3; verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [33.0779, 31.2116]}",location-of-casius-mons,precise,representative,2100,1700,2013-04-06T18:28:37Z,/places/687872/location-of-casius-mons,/places/687872,31.2116,"31.2116,33.0779",33.0779,,M,modern,"1700.0,2100.0",location of Casius Mons,2c0c39b9e857e343ff670b8a415419ec,,,,,829,Early Modern,EUROPE,1450,400
"Becker, J.","35.5189087, 31.7597753, 35.6309601, 33.1864496",2018-04-19T01:19:28Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[35.5579462, 31.7597753], [35.5529773, 31.7669847], [35.5481348, 31.7808618], [35.5473484, 31.7831352], [35.5389889, 31.8159633], [35.524986, 31.9026335], [35.5249323, 31.9029796], [35.5243208, 31.9076793], [35.5189087, 32.0353761], [35.5190884, 32.0447421], [35.5191635, 32.0474976], [35.5565737, 32.6747371], [35.6102385, 33.1686858], [35.6157317, 33.1812322], [35.6162847, 33.1821154], [35.6191595, 33.1864496], [35.6193554, 33.1860743], [35.628841, 33.14669], [35.6295197, 33.141312], [35.6296268, 33.1390122], [35.6309601, 33.0359852], [35.6308437, 33.032423], [35.626645, 32.9478776], [35.5588546, 31.7633008], [35.5579462, 31.7597753]]]}",osm-location-of-jordan-river-course,precise,representative,2100,1700,2019-12-08T14:35:15Z,/places/687932/osm-location-of-jordan-river-course,/places/687932,32.35758156,"32.3575815565,35.5643662887",35.56436629,,M,modern,"1700.0,2100.0",OSM location of Jordan River course,67add0b9bfde4cb997c5fcd26ba30cc8,,,,,830,Early Modern,EUROPE,1450,400
"Becker, J.","35.3311461, 31.7049404, 35.3311461, 31.7049404",2017-01-18T13:35:47Z,jbecker,1,Location based on OpenStreetMap,church,"{""type"": ""Point"", ""coordinates"": [35.3311461, 31.7049404]}",osm-location-of-mar-saba-convent,precise,representative,2100,1700,2018-07-10T00:05:12Z,/places/687969/osm-location-of-mar-saba-convent,/places/687969,31.7049404,"31.7049404,35.3311461",35.3311461,,M,modern,"1700.0,2100.0",OSM location of Mar Saba Convent,498faad7e31943358bfd5c00163616e9,,,,,831,Early Modern,EUROPE,1450,400
"Becker, J.","-2.11, 49.19, -2.11, 49.19",2013-04-21T17:39:42Z,jbecker,0,coordinates after GeoHack.,"island,","{""type"": ""Point"", ""coordinates"": [-2.11, 49.19]}",location-of-andium-ins,precise,representative,2100,1700,2013-08-17T17:53:17Z,/places/69465/location-of-andium-ins,/places/69465,49.19,"49.19,-2.11",-2.11,,M,modern,"1700.0,2100.0",location of Andium? Ins.,b601997c4476b9e25292c19a99fa6fa0,,,,,832,Early Modern,EUROPE,1450,400
"Becker, J.","-2.55, 49.45, -2.55, 49.45",2013-04-21T23:10:52Z,jbecker,0,"coordinates after GeoHack, verified in Google Earth 2013.","island,","{""type"": ""Point"", ""coordinates"": [-2.55, 49.45]}",location-of-lisia-silia-ins,precise,representative,2100,1700,2013-04-22T13:08:29Z,/places/69527/location-of-lisia-silia-ins,/places/69527,49.45,"49.45,-2.55",-2.55,,M,modern,"1700.0,2100.0",location of Lisia?/Silia? Ins.,a41f2a67662691f454b66a813fa66e04,,,,,833,Early Modern,EUROPE,1450,400
"Becker, J., T. Elliott","-0.5131729, 48.6027915, 0.2270008, 49.280482",2019-08-31T10:21:52Z,"jbecker, thomase",2,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[0.1740894, 48.6027915], [0.1729385, 48.6029429], [0.1693906, 48.6038003], [0.1518974, 48.6088409], [-0.2072485, 48.7386813], [-0.2340277, 48.7509065], [-0.3001782, 48.7846625], [-0.3066739, 48.7889089], [-0.5119472, 48.9291275], [-0.5120321, 48.9291875], [-0.5120893, 48.9292584], [-0.5121298, 48.9293747], [-0.5131729, 48.9358065], [-0.513171, 48.9373898], [-0.513157, 48.9375193], [-0.4974258, 48.9921047], [-0.4972434, 48.9925471], [-0.4970934, 48.9928366], [-0.4604009, 49.0606216], [-0.4602124, 49.0608901], [-0.4587822, 49.0628488], [-0.4582785, 49.0635254], [-0.3994733, 49.1409896], [-0.3666769, 49.1706716], [-0.2417899, 49.2728701], [-0.2282142, 49.280482], [-0.2268607, 49.2801534], [-0.2263384, 49.2800074], [-0.225928, 49.279764], [-0.2257042, 49.2795327], [0.2270008, 48.6106259], [0.2259923, 48.6104698], [0.1887815, 48.6048325], [0.1742019, 48.6028024], [0.1740894, 48.6027915]]]}",osm-location-of-lorne,precise,representative,2100,1700,2019-08-31T10:24:06Z,/places/69546/osm-location-of-lorne,/places/69546,48.86451762,"48.8645176165,-0.233029061067",-0.233029061,,M,modern,"1700.0,2100.0",OSM Location of L'Orne,b2315f21301e4094922494ec035e4984,,,,,834,Early Modern,EUROPE,1450,400
"Ã…hlfeldt, J., J. Becker, S. Gillies","-2.027308, 48.635814, -2.027308, 48.635814",2011-11-09T18:51:59Z,jahlfeldt,3,,settlement-modern,"{""type"": ""Point"", ""coordinates"": [-2.027308, 48.635814]}",center-point-of-alet-commune-saint-malo,precise,representative,2100,1700,2019-05-26T20:34:59Z,/places/69556/center-point-of-alet-commune-saint-malo,/places/69556,48.635814,"48.635814,-2.027308",-2.027308,,M,modern,"1700.0,2100.0","Center point of la CitÃ© d'Aleth, commune Saint-Malo",72d75acb5bf24c2a8a16cb3934531f30,,,,,837,Early Modern,EUROPE,1450,400
"Becker, J., G. Moss","-2.2344302, 49.7011938, -2.159079, 49.7327838",2018-02-13T13:41:00Z,"jbecker, gmoss",3,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[-2.220223, 49.7011938], [-2.2281829, 49.7012924], [-2.2322125, 49.7019849], [-2.232578, 49.7021724], [-2.2337378, 49.7037128], [-2.2339905, 49.7041645], [-2.234353, 49.706003], [-2.2344302, 49.7094743], [-2.2341247, 49.7097825], [-2.2210023, 49.7202815], [-2.2208425, 49.7203986], [-2.2203037, 49.7206268], [-2.2199318, 49.7207686], [-2.1945513, 49.7304167], [-2.1769999, 49.7327838], [-2.1595151, 49.7294792], [-2.1593221, 49.7292753], [-2.1590858, 49.7278038], [-2.159079, 49.7275291], [-2.159645, 49.72641], [-2.1615106, 49.7243946], [-2.175265, 49.71473], [-2.175464, 49.714603], [-2.1765399, 49.7140409], [-2.1914481, 49.7070524], [-2.1922809, 49.7067334], [-2.2115606, 49.7018149], [-2.2134369, 49.7013727], [-2.2137535, 49.7013455], [-2.220223, 49.7011938]]]}",osm-location-of-alderney,precise,representative,2100,1700,2018-02-13T13:48:27Z,/places/69557/osm-location-of-alderney,/places/69557,49.71744461,"49.7174446097,-2.1985218067",-2.198521807,,M,modern,"1700.0,2100.0",OSM location of Alderney,ff86176e4ff748dbacff8841e9c3184f,,,,,838,Early Modern,EUROPE,1450,400
"Becker, J.","-4.8518, 48.0363, -4.8518, 48.0363",2013-04-17T22:50:06Z,jbecker,2,"Coordinates after GeoHack, verified in Google Earth.","island,","{""type"": ""Point"", ""coordinates"": [-4.8518, 48.0363]}",location-of-sena-ins,precise,representative,2100,1700,2014-02-23T17:17:21Z,/places/69569/location-of-sena-ins,/places/69569,48.0363,"48.0363,-4.8518",-4.8518,,M,modern,"1700.0,2100.0",location of ÃŽle de Sein,77f721642738ec2d9159abfab1335eb8,,,,,839,Early Modern,EUROPE,1450,400
"Becker, J.","-3.1403757, 48.6269153, -3.1403757, 48.6269153",2013-05-25T20:16:31Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-3.1403757, 48.6269153]}",location-of-Titos-fl,precise,representative,2100,1700,2017-10-27T21:15:30Z,/places/69576/location-of-Titos-fl,/places/69576,48.6269153,"48.6269153,-3.1403757",-3.1403757,,M,modern,"1700.0,2100.0",location of Titos fl.,8e8434f1a803cfaef8f351cbc868b38e,,,,,840,Early Modern,EUROPE,1450,400
"Becker, J., R. Horne","-5.0956, 48.4581, -5.0956, 48.4581",2013-04-18T20:04:23Z,jbecker,2,Representative location based on GeoHack.,island,"{""type"": ""Point"", ""coordinates"": [-5.0956, 48.4581]}",location-of-uxantis-ins,precise,representative,2100,1700,2017-09-14T14:57:23Z,/places/69579/location-of-uxantis-ins,/places/69579,48.4581,"48.4581,-5.0956",-5.0956,,M,modern,"1700.0,2100.0",GeoHack location of Ushant,72a87b4843f84b577cbf499cd9130745,,,,,841,Early Modern,EUROPE,1450,400
"Elliott, T.","35.3, 30.9, 35.68, 31.85",2012-07-07T22:36:13Z,thomase,0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[35.3, 30.9], [35.3, 31.85], [35.68, 31.85], [35.58, 30.9], [35.3, 30.9]]]}",bounding-box-for-the-dead-sea,precise,representative,2100,1700,2012-07-09T01:23:25Z,/places/697709/bounding-box-for-the-dead-sea,/places/697709,31.3989899,"31.398989899,35.4662626263",35.46626263,,M,modern,"1700.0,2100.0",Bounding box for the Dead Sea,834b807f86a75e9cf77498e743e4e5ff,,,,,842,Early Modern,EUROPE,1450,400
"Becker, J.","35.5816236, 31.7567108, 35.5816236, 31.7567108",2013-05-18T01:29:39Z,jbecker,1,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [35.5816236, 31.7567108]}",location-of-Mortuum-Mare-Asphaltitis-L,precise,representative,2100,1700,2013-07-19T18:23:39Z,/places/697709/location-of-Mortuum-Mare-Asphaltitis-L,/places/697709,31.7567108,"31.7567108,35.5816236",35.5816236,,M,modern,"1700.0,2100.0",location of Mortuum Mare/Asphaltitis L.,f6f2911fb2f425a587741f66df8c917a,,,,,843,Early Modern,EUROPE,1450,400
"Becker, J.","35.9332502, 31.956454, 35.9332502, 31.956454",2013-11-08T04:34:18Z,jbecker,1,Location based on OpenStreetMap,"hill,","{""type"": ""Point"", ""coordinates"": [35.9332502, 31.956454]}",location-of-citadel-hill,precise,representative,2100,1700,2018-05-09T19:49:15Z,/places/697728/location-of-citadel-hill,/places/697728,31.956454,"31.956454,35.9332502",35.9332502,,M,modern,"1700.0,2100.0",location of Citadel Hill,e4e8bea62f00e763690db4b025d4d82a,,,,,844,Early Modern,EUROPE,1450,400
"Becker, J.","32.2875, 35.103333, 32.2875, 35.103333",2013-02-26T21:42:22Z,jbecker,0,verified in Google Earth 2013.,"cape,","{""type"": ""Point"", ""coordinates"": [32.2875, 35.103333]}",location-of-akamas-pr,precise,representative,2100,1700,2013-04-12T20:46:16Z,/places/707455/location-of-akamas-pr,/places/707455,35.103333,"35.103333,32.2875",32.2875,,M,modern,"1700.0,2100.0",location of Akamas Pr.,f133d02d51d30f793c80bd3b7dd4ab27,,,,,845,Early Modern,EUROPE,1450,400
"Becker, J.","32.3161058, 34.8994557, 32.3161058, 34.8994557",2014-02-01T06:12:19Z,jbecker,1,Location based on OpenStreetMap,"cape,","{""type"": ""Point"", ""coordinates"": [32.3161058, 34.8994557]}",location-of-cape-drepanum,precise,representative,2100,1700,2014-04-19T15:32:08Z,/places/707503/location-of-cape-drepanum,/places/707503,34.8994557,"34.8994557,32.3161058",32.3161058,,M,modern,"1700.0,2100.0",location of Cape Drepanum,f79989cfc5dfb27c2db78f8462d8ce35,,,,,846,Early Modern,EUROPE,1450,400
"Becker, J.","32.3114548, 34.8993897, 32.3114548, 34.8993897",2014-02-01T05:39:26Z,jbecker,0,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [32.3114548, 34.8993897]}",location-of-yeronisos,precise,"representative,",2100,1700,2020-12-13T12:09:46Z,/places/707511/location-of-yeronisos,/places/707511,34.8993897,"34.8993897,32.3114548",32.3114548,,M,modern,"1700.0,2100.0",OSM location of Yeronisos (island),1ec29975b1cde2a4a5905a6c1a22bcb5,,,,,847,Early Modern,EUROPE,1450,400
"Becker, J.","33.0375, 34.56667, 33.0375, 34.56667",2014-02-01T22:42:21Z,jbecker,0,coordinates after GeoNames.,"cape,","{""type"": ""Point"", ""coordinates"": [33.0375, 34.56667]}",location-of-cape-gata,precise,representative,2100,1700,2014-02-01T22:44:31Z,/places/707525/location-of-cape-gata,/places/707525,34.56667,"34.56667,33.0375",33.0375,,M,modern,"1700.0,2100.0",location of Cape Gata,8480ed6686bbb789035fb584977e8b01,,,,,848,Early Modern,EUROPE,1450,400
"Becker, J.","34.600971, 35.7037934, 34.6061685, 35.7091079",2020-07-29T23:58:47Z,jbecker,1,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[34.6010347, 35.7037934], [34.600971, 35.7040722], [34.6017587, 35.7066997], [34.6048696, 35.7088522], [34.6058288, 35.7091079], [34.6061685, 35.7090849], [34.6060482, 35.7087774], [34.605927, 35.7085651], [34.6037032, 35.7055753], [34.6035758, 35.7054057], [34.6032431, 35.7049775], [34.6027229, 35.7045119], [34.6021672, 35.7041096], [34.6015833, 35.7038998], [34.601286, 35.7038394], [34.6010347, 35.7037934]]]}",osm-location,precise,representative,2100,1700,2020-07-30T23:13:49Z,/places/707536/osm-location,/places/707536,35.70660645,"35.7066064476,34.6034155096",34.60341551,,M,modern,"1700.0,2100.0",OSM location,64d722d4fb89471bb91a564e6d2812bc,,,,,849,Early Modern,EUROPE,1450,400
"Becker, J.","32.920278, 35.405278, 32.920278, 35.405278",2013-02-27T18:37:04Z,jbecker,0,Cape Kormakitis,"cape,","{""type"": ""Point"", ""coordinates"": [32.920278, 35.405278]}",location-of-krommy-ak-on-pr,precise,representative,2100,1700,2013-04-13T12:38:15Z,/places/707551/location-of-krommy-ak-on-pr,/places/707551,35.405278,"35.405278,32.920278",32.920278,,M,modern,"1700.0,2100.0",location of Krommy(ak)on Pr.,0c184293be659b478af40671ce223d81,,,,,850,Early Modern,EUROPE,1450,400
"Becker, J.","34.0838064, 34.9597177, 34.0838064, 34.9597177",2013-05-28T19:46:50Z,jbecker,1,Location based on OpenStreetMap,"cape,","{""type"": ""Point"", ""coordinates"": [34.0838064, 34.9597177]}",location-of-Pedalion-Pr,precise,representative,2100,1700,2013-07-19T18:24:40Z,/places/707604/location-of-Pedalion-Pr,/places/707604,34.9597177,"34.9597177,34.0838064",34.0838064,,M,modern,"1700.0,2100.0",location of Pedalion Pr.,38f0864fcaef51ec71f004a10805435a,,,,,851,Early Modern,EUROPE,1450,400
"Becker, J.","33.2480351, 35.0177035, 33.2480351, 35.0177035",2013-06-16T02:57:28Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [33.2480351, 35.0177035]}",location-of-Pediaios-fl,precise,representative,2100,1700,2018-06-07T21:10:49Z,/places/707605/location-of-Pediaios-fl,/places/707605,35.0177035,"35.0177035,33.2480351",33.2480351,,M,modern,"1700.0,2100.0",location of Pediaios fl.,d0b8da7083c78af7169779d20fc081ce,,,,,853,Early Modern,EUROPE,1450,400
"Becker, J.","23.2747054, 32.2223445, 23.2880471, 32.2374734",2018-12-31T19:10:37Z,jbecker,1,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[23.2865205, 32.2223445], [23.2862683, 32.2224156], [23.2860162, 32.2226013], [23.2827332, 32.2250468], [23.2803982, 32.2269747], [23.2782593, 32.228867], [23.2775028, 32.2297795], [23.2769657, 32.2304827], [23.2766155, 32.2309449], [23.2763166, 32.2313478], [23.2760551, 32.2318337], [23.2748175, 32.2358037], [23.2747054, 32.2364555], [23.2747148, 32.2366846], [23.2747896, 32.2369244], [23.2749904, 32.2371495], [23.2752706, 32.2372996], [23.2756302, 32.23743], [23.2760318, 32.2374734], [23.2765735, 32.2374537], [23.277176, 32.2374023], [23.2777877, 32.237347], [23.2784976, 32.237272], [23.2791234, 32.2372048], [23.2801181, 32.2370705], [23.2808139, 32.2369402], [23.2840502, 32.236241], [23.2846713, 32.2360277], [23.2853905, 32.2356682], [23.286035, 32.2352456], [23.286558, 32.2348031], [23.286983, 32.2343133], [23.2873052, 32.2337208], [23.2874587, 32.2332254], [23.2880331, 32.2290854], [23.2880471, 32.2286548], [23.2879584, 32.2281728], [23.2868007, 32.2225974], [23.2866746, 32.2224709], [23.2865205, 32.2223445]]]}",osm-location-of-island-coastline,precise,representative,2100,1700,2019-02-26T12:29:21Z,/places/716560/osm-location-of-island-coastline,/places/716560,32.23090537,"32.230905366,23.2821057666",23.28210577,,M,modern,"1700.0,2100.0",OSM location of island coastline,643d1126eb5e4734b216f55dada6ddb0,,,,,854,Early Modern,EUROPE,1450,400
"Becker, J.","24.73862, 32.0204, 24.73862, 32.0204",2014-03-14T14:22:12Z,jbecker,0,coordinates after GeoNames.,"cape,","{""type"": ""Point"", ""coordinates"": [24.73862, 32.0204]}",geonames-location,precise,representative,2100,1700,2020-12-17T18:28:30Z,/places/716579/geonames-location,/places/716579,32.0204,"32.0204,24.73862",24.73862,,M,modern,"1700.0,2100.0",GeoNames Location of Raâ€™s Wannah,f9d216b38ba8671a7e3f2d2d6b219812,,,,,855,Early Modern,EUROPE,1450,400
"Becker, J.","30.4181066, 31.4678405, 30.4181066, 31.4678405",2013-05-20T17:35:15Z,jbecker,1,"Location based on OpenStreetMap, placement based on Barrington Atlas.","cape,","{""type"": ""Point"", ""coordinates"": [30.4181066, 31.4678405]}",location-of-Agnou-Keras-Pr,precise,representative,2100,1700,2013-07-19T18:32:42Z,/places/727069/location-of-Agnou-Keras-Pr,/places/727069,31.4678405,"31.4678405,30.4181066",30.4181066,,M,modern,"1700.0,2100.0",location of Agnou Keras Pr.,2f6b2ed761dd9ece28f27604a050894e,,,,,856,Early Modern,EUROPE,1450,400
"Becker, J.","31.1423975, 30.1709431, 31.1423975, 30.1709431",2013-05-17T19:27:46Z,jbecker,2,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [31.1423975, 30.1709431]}",location-of-course-of-Bolbitinos-fl,precise,"representative,",2100,1700,2016-09-28T12:26:46Z,/places/727087/location-of-course-of-Bolbitinos-fl,/places/727087,30.1709431,"30.1709431,31.1423975",31.1423975,,M,modern,"1700.0,2100.0",OSM location of course of Rosetta branch,a6d3775c1c9de37111ca09718b3b70cf,,,,,857,Early Modern,EUROPE,1450,400
"Becker, J.","30.1892493, 31.2386531, 30.1892493, 31.2386531",2013-05-17T19:16:09Z,jbecker,1,"Modern Lake Idku, Egypt. Location based on OpenStreetMap.","lake,","{""type"": ""Point"", ""coordinates"": [30.1892493, 31.2386531]}",location-of-kanopike-limne,precise,representative,2100,1700,2014-01-10T20:29:37Z,/places/727139/location-of-kanopike-limne,/places/727139,31.2386531,"31.2386531,30.1892493",30.1892493,,M,modern,"1700.0,2100.0",location of Kanopike Limne,acfbaece89cdc4859c341489f48ebb7a,,,,,858,Early Modern,EUROPE,1450,400
"Becker, J.","31.2705999, 29.7497813, 31.2705999, 29.7497813",2013-04-30T03:27:35Z,jbecker,2,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [31.2705999, 29.7497813]}",location-of-course-of-Nilus-fl,precise,representative,2100,1700,2013-07-29T14:50:30Z,/places/727172/location-of-course-of-Nilus-fl,/places/727172,29.7497813,"29.7497813,31.2705999",31.2705999,,M,modern,"1700.0,2100.0",location of course of Nilus fl.,f3c52c9b4b6fed00fe81819cc42f41f5,,,,,859,Early Modern,EUROPE,1450,400
"Becker, J.","29.331389, -2.282222, 29.331389, -2.282222",2013-07-29T14:48:40Z,jbecker,0,Nilus fl. originates from the White Nile. Coordinates after GeoHack.,"river,","{""type"": ""Point"", ""coordinates"": [29.331389, -2.282222]}",location-of-source-of-nilus-fl,precise,representative,2100,1700,2013-09-16T22:48:43Z,/places/727172/location-of-source-of-nilus-fl,/places/727172,-2.282222,"-2.282222,29.331389",29.331389,,M,modern,"1700.0,2100.0",location of source of Nilus fl.,ba05eb687b1f841ca040e124c873701d,,,,,860,Early Modern,EUROPE,1450,400
"Becker, J.","31.1, 30.166667, 31.1, 30.166667",2013-07-29T14:56:07Z,jbecker,0,Coordinates after GeoHack.,"river,","{""type"": ""Point"", ""coordinates"": [31.1, 30.166667]}",location-of-mouth-of-nilus-fl,precise,representative,2100,1700,2013-09-16T22:48:39Z,/places/727172/location-of-mouth-of-nilus-fl,/places/727172,30.166667,"30.166667,31.1",31.1,,M,modern,"1700.0,2100.0",location of mouth of Nilus fl,73b397427258d996a2b99bb96070ce39,,,,,861,Early Modern,EUROPE,1450,400
"Becker, J.","30.9481907, 31.4877201, 30.9481907, 31.4877201",2013-05-17T19:19:07Z,jbecker,1,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [30.9481907, 31.4877201]}",location-of-paralios-limne,precise,representative,2100,1700,2014-01-10T20:31:19Z,/places/727187/location-of-paralios-limne,/places/727187,31.4877201,"31.4877201,30.9481907",30.9481907,,M,modern,"1700.0,2100.0",location of Paralios Limne,eb8aaffc9e1e75e81e022d6e2cc5ff64,,,,,862,Early Modern,EUROPE,1450,400
