authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000
"Mckee, G.","36.7942428, 35.7945039, 36.802408, 35.8036917",2017-06-05T20:25:57Z,gmckee,1,"Polygon representing the boundaries of the Ebla site, derived from an Open Street Map Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[36.7995649, 35.7945039], [36.7988782, 35.7945996], [36.7957771, 35.7957996], [36.7952513, 35.7961564], [36.7944145, 35.79801], [36.7942428, 35.799907], [36.7943501, 35.8002546], [36.7954123, 35.8033959], [36.7957025, 35.8035973], [36.7960024, 35.803683], [36.7963242, 35.8036917], [36.7967641, 35.8036656], [36.800766, 35.8023604], [36.8011415, 35.8021429], [36.8017428, 35.8014306], [36.8020856, 35.8006027], [36.8023646, 35.7998026], [36.802408, 35.7985852], [36.8022578, 35.7970884], [36.802032, 35.7957735], [36.8016672, 35.7951122], [36.8011737, 35.7947815], [36.8003261, 35.7945552], [36.7995649, 35.7945039]]]}",osm-location-of-ebla,precise,representative,-1600,-4000,2017-06-05T23:48:20Z,/places/869702586/osm-location-of-ebla,/places/869702586,35.79904468,"35.7990446787,36.7983658027",36.7983658,,4UEAO,"4th-millenium-bce,uruk-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia","-4000.0,-1600.0",OSM location of Ebla,0f3013cbaa54492192dc22c4e24a8c80,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","42.9143856, 45.6760662, 42.915244, 45.6767408",2017-11-07T19:55:13Z,gmckee,2,"Polygon representing the Ipatova-3 kurgan site, derived from an OpenStreetMap Way after Korenevsky 2007.",tumulus,"{""type"": ""Polygon"", ""coordinates"": [[[42.9147933, 45.6760662], [42.9144071, 45.6762461], [42.9143856, 45.676426], [42.9145144, 45.6767108], [42.9147719, 45.6767408], [42.9150294, 45.6766959], [42.915244, 45.6765609], [42.9151152, 45.676351], [42.9149865, 45.6762011], [42.9147933, 45.6760662]]]}",ipatova-3-kurgan,precise,representative,-3000,-4000,2017-11-08T02:30:08Z,/places/700326647/ipatova-3-kurgan,/places/700326647,45.67643861,"45.6764386143,42.9147867854",42.91478679,,4,4th-millenium-bce,"-4000.0,-3000.0",OSM location of Ipatova-3 Kurgan,7d9a2a7aa71b433ca4fdb6e4922b4f43,,,,,23,Prehistory,AFRICA,-2000
"Mckee, G.","72.8604486, 30.6251117, 72.8725507, 30.6343836",2017-11-21T18:47:39Z,gmckee,1,"Polygon representing the boundaries of the archaeological site of Harappa, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[72.8669612, 30.6251117], [72.8639365, 30.6253216], [72.8616502, 30.626038], [72.861264, 30.6261857], [72.8604486, 30.6268319], [72.8605988, 30.6298416], [72.860749, 30.6326296], [72.8610065, 30.6338851], [72.8621008, 30.6343836], [72.8634527, 30.6337743], [72.8718426, 30.6281798], [72.8723576, 30.6277921], [72.8725507, 30.6272935], [72.8725507, 30.627072], [72.8721001, 30.6268504], [72.8705552, 30.6262041], [72.8669612, 30.6251117]]]}",harappa,precise,representative,-1000,-4000,2017-11-21T19:32:44Z,/places/93441396/harappa,/places/93441396,30.62886089,"30.6288608921,72.8654005075",72.86540051,,432,"4th-millenium-bce,3rd-millennium-bc,2nd-millenium-bce","-4000.0,-1000.0",OSM location of Harappa,b65e483e64b440cc8d54b3b10adec392,,,,,26,Prehistory,AFRICA,-2000
"Becker, J.","45.3067537, 32.2285887, 45.3067537, 32.2285887",2017-05-13T18:20:49Z,jbecker,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Point"", ""coordinates"": [45.3067537, 32.2285887]}",osm-location-of-mashkan-shapir,precise,representative,-2000,-4000,2017-07-23T12:48:58Z,/places/715980704/osm-location-of-mashkan-shapir,/places/715980704,32.2285887,"32.2285887,45.3067537",45.3067537,,UA,"uruk-mesopotamia,akkadian-ur-iii-mesopotamia","-4000.0,-2000.0",OSM location of Mashkan-shapir,4404104c50b54934a3ef2245b1dd3f0a,,,,,25,Prehistory,AFRICA,-2000
"Becker, J.","25.6041585, 36.8881154, 25.6041585, 36.8881154",2019-01-21T13:52:45Z,jbecker,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Point"", ""coordinates"": [25.6041585, 36.8881154]}",osm-location-of-iiii-i1i-i-i-i3i1ioii-issiii-i-ii,precise,representative,-2000,-4000,2019-02-04T20:44:34Z,/places/734000266/osm-location-of-iiii-i1i-i-i-i3i1ioii-issiii-i-ii,/places/734000266,36.8881154,"36.8881154,25.6041585",25.6041585,,43,"4th-millenium-bce,3rd-millennium-bc","-4000.0,-2000.0",OSM location of Î‘ÏÏ‡Î±Î¹Î¿Î»Î¿Î³Î¹ÎºÏŒÏ‚ Î§ÏŽÏÎ¿Ï‚ Î”Î±ÏƒÎºÎ±Î»Î¹Î¿Ï ÎšÎ­ÏÎ¿Ï…,d1d1c57d9b3c48daba1c46fcde8061f3,,,,,32,Prehistory,AFRICA,-2000
"Becker, J.","41.1255596, 36.7376206, 41.1285422, 36.7403865",2017-05-31T12:19:54Z,jbecker,1,Representative location based on a way derived from OpenStreetMap.,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[41.1266539, 36.7376206], [41.125978, 36.7378183], [41.1256229, 36.7383402], [41.1255596, 36.7389876], [41.1260306, 36.7397417], [41.1267816, 36.7403349], [41.1277686, 36.7403865], [41.1283705, 36.7400623], [41.1285422, 36.7395379], [41.1284349, 36.7386351], [41.128113, 36.7381708], [41.1274586, 36.7376722], [41.1266539, 36.7376206]]]}",osm-location-of-tell-barri,precise,representative,-540,-4000,2017-06-05T19:31:46Z,/places/874732/osm-location-of-tell-barri,/places/874732,36.73900024,"36.7390002415,41.1270847952",41.1270848,,432N,"4th-millenium-bce,3rd-millennium-bc,2nd-millenium-bce,neo-assyrian-babylonian-middle-east","-4000.0,-540.0",OSM location of Tell Barri,e8a8c01fd04f440fa4798b9ca1c13d78,,,,,31,Prehistory,AFRICA,-2000
"Mckee, G.","44.5009576, 41.5059922, 44.5067941, 41.5075589",2019-07-03T15:27:55Z,gmckee,1,"Polygon representing the location of the Samshvilde site, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[44.5067941, 41.5059922], [44.5009576, 41.5060484], [44.5015155, 41.5072456], [44.506719, 41.5075589], [44.5067941, 41.5059922]]]}",10e110d010db10e810d510d810da10d310d4-samshvilde,precise,representative,1923,-4000,2019-07-05T18:59:06Z,/places/971703786/10e110d010db10e810d510d810da10d310d4-samshvilde,/places/971703786,41.50668149,"41.5066814922,44.5040401917",44.50404019,,43MAHRLPELO,"4th-millenium-bce,3rd-millennium-bc,middle-late-iron-age-anatolia,achaemenid-middle-east,hellenistic-republican,roman,late-antique,persian-medieval-caucasus,early-medieval-caucasus,late-byzantine,ottoman-empire-2","-4000.0,1923.0",OSM location of áƒ¡áƒáƒ›áƒ¨áƒ•áƒ˜áƒšáƒ“áƒ” (Samshvilde),631c0b2c6af84546b1e6f38ad78901bd,,,,,26,Prehistory,AFRICA,-2000
"Becker, J., R. Horne","-4.2361083, 53.2077542, -4.2361083, 53.2077542",2014-06-22T05:56:46Z,jbecker,4,Representative location based on OpenStreetMap.,"tomb,","{""type"": ""Point"", ""coordinates"": [-4.2361083, 53.2077542]}",osm-location,precise,"representative,",-2500,-4000,2016-07-25T17:28:54Z,/places/735015378/osm-location,/places/735015378,53.2077542,"53.2077542,-4.2361083",-4.2361083,,N,neolithic-british,"-4000.0,-2500.0",OSM location of Bryn Celli Ddu,81776e4bed72a7ef3c84f6b8f74942ff,,,,,24,Prehistory,AFRICA,-2000
"Mckee, G.","92.190904, 51.734921, 92.190904, 51.734921",2019-11-01T18:54:04Z,gmckee,0,"Point representing the approximate Google Earth location of the Toora-Dash site, after Semenov 2018.",settlement,"{""type"": ""Point"", ""coordinates"": [92.190904, 51.734921]}",google-earth-location-of-the-toora-dash-site,precise,representative,1258,-4000,2019-11-03T21:32:14Z,/places/6086187/google-earth-location-of-the-toora-dash-site,/places/6086187,51.734921,"51.734921,92.190904",92.190904,,43E2LEAHKLPASQK,"4th-millenium-bce,3rd-millennium-bc,early-middle-bronze-age-iran,2nd-millenium-bce,late-bronze-age-iran,early-iron-age-iran,achaemenid-central-asia,hellenistic-central-asia,kangju-yuezhi-kushan-central-asia,late-antiquity-in-central-asia,pre-islamic-early-middle-ages-central-asia,abbasid-period-central-asia,samanid-period-central-asia,qarakhanid-period-central-asia,khwarezmian-middle-east","-4000.0,1258.0",Google Earth location of the Toora-Dash site,342c453a30c94f4bae2f146527280bab,,,,,24,Prehistory,AFRICA,-2000
"Becker, J., R. Horne","0.6740389, 52.4766361, 0.6740389, 52.4766361",2013-08-31T19:05:05Z,jbecker,5,Representative location based on OpenStreetMap.,mine-2,"{""type"": ""Point"", ""coordinates"": [0.6740389, 52.4766361]}",location-of-grimes-graves,precise,representative,-2500,-4000,2021-02-10T16:13:40Z,/places/567638603/location-of-grimes-graves,/places/567638603,52.4766361,"52.4766361,0.6740389",0.6740389,,N,neolithic-british,"-4000.0,-2500.0",OSM location of Grimes Graves,e1c2dd364777b87d548458612fe2a515,,,,,26,Prehistory,AFRICA,-2000
"Becker, J.","-2.826389, 51.164167, -2.826389, 51.164167",2013-08-31T19:14:36Z,jbecker,1,coordinates after GeoHack.,causeway,"{""type"": ""Point"", ""coordinates"": [-2.826389, 51.164167]}",location-of-sweet-track,precise,representative,-800,-4000,2021-02-02T23:38:39Z,/places/913465646/location-of-sweet-track,/places/913465646,51.164167,"51.164167,-2.826389",-2.826389,,NB,"neolithic-british,bronze-age-britain","-4000.0,-800.0",Imagery location of Sweet Track,c716b7d256a05b2644b4f1c12b69fa7a,,,,,26,Prehistory,AFRICA,-2000
"Becker, J., R. Horne","-2.7543895, 51.2857067, -2.7543895, 51.2857067",2013-09-01T00:52:17Z,jbecker,3,Representative location based on OpenStreetMap.,"valley,","{""type"": ""Point"", ""coordinates"": [-2.7543895, 51.2857067]}",location-of-cheddar-gorge,precise,,-2500,-4000,2016-07-25T15:23:20Z,/places/535275913/location-of-cheddar-gorge,/places/535275913,51.2857067,"51.2857067,-2.7543895",-2.7543895,,N,neolithic-british,"-4000.0,-2500.0",OSM location of Cheddar Gorge,48a505ad94f1708b6d3ef9df645ff9b0,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","35.1075333, 32.6633115, 35.1103978, 32.6656614",2018-03-20T16:15:54Z,gmckee,1,"Polygon representing the Tel Yokneam site, derived from an OpenStreetMap Way after Ben-Tor 1996",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[35.1081548, 32.6633115], [35.1078528, 32.6634739], [35.1076926, 32.6637628], [35.1075333, 32.6644842], [35.1076372, 32.6649196], [35.1077358, 32.6651375], [35.1079638, 32.6652983], [35.1081794, 32.6654072], [35.1087956, 32.6656614], [35.1095474, 32.6654539], [35.1102376, 32.6646706], [35.1103793, 32.6643334], [35.1103978, 32.6641726], [35.1103978, 32.663934], [35.110293, 32.663659], [35.1101082, 32.663519], [35.1097446, 32.6633426], [35.1081548, 32.6633115]]]}",tel-yokneam,precise,representative,1923,-3300,2018-03-21T16:30:10Z,/places/180354033/tel-yokneam,/places/180354033,32.66437572,"32.6643757169,35.1089361358",35.10893614,,EMLINNAHRLMO,"early-bronze-age-southern-levant,middle-bronze-age-southern-levant,late-bronze-age-southern-levant,iron-age-southern-levant,neo-assyrian-babylonian-middle-east,neo-babylonian-achaemenid-southern-levant,achaemenid-middle-east,hellenistic-republican,roman,late-antique,mediaeval-byzantine,ottoman-empire-2","-3300.0,1923.0",OSM location of Tel Yokneam,3032068c8ade4a2ca76d3ef7877d51f2,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","38.1391356, 36.2339921, 38.1403212, 36.2352025",2019-08-05T14:38:41Z,gmckee,2,"Polygon representing the visible portion of the Tell el'Abd site, derived from an OpenStreetMap Way after Finkbeiner 2019.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[38.1396806, 36.2339921], [38.1395107, 36.2340292], [38.1391922, 36.2342347], [38.1391356, 36.2343746], [38.1391533, 36.2347685], [38.1393338, 36.235074], [38.1393939, 36.2351282], [38.1394718, 36.2351939], [38.1398363, 36.2352025], [38.1403212, 36.2342576], [38.1403212, 36.234209], [38.1401549, 36.2341148], [38.1399248, 36.2340206], [38.1396806, 36.2339921]]]}",tell-el-abd,precise,representative,850,-3300,2019-08-05T20:45:15Z,/places/862544795/tell-el-abd,/places/862544795,36.23456492,"36.2345649241,38.1396833688",38.13968337,,EMLINHRLE,"early-bronze-age-southern-levant,middle-bronze-age-southern-levant,late-bronze-age-southern-levant,iron-age-southern-levant,neo-babylonian-achaemenid-southern-levant,hellenistic-republican,roman,late-antique,early-byzantine","-3300.0,850.0",OSM location of Tell el-'Abd,23118497f34e472d80f950cb9b7cdc4d,,,,,20,Prehistory,AFRICA,-2000
"Mckee, G., T. Elliott","35.577221, 32.420818, 35.577221, 32.420818",2020-01-03T20:23:40Z,gmckee,5,Point representing the approximate center of the visibly excavated portion of the Tell el-Hayyat site.,settlement,"{""type"": ""Point"", ""coordinates"": [35.577221, 32.420818]}",imagery-location-of-tell-el-hayyat,precise,representative,-1400,-3300,2020-02-04T19:34:50Z,/places/374626658/imagery-location-of-tell-el-hayyat,/places/374626658,32.420818,"32.420818,35.577221",35.577221,,EM,"early-bronze-age-southern-levant,middle-bronze-age-southern-levant","-3300.0,-1400.0",Imagery location of Tell el-Hayyat,9153bf324c9542dcb105e403c8a68c2d,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","36.0707917, 32.0872236, 36.0707917, 32.0872236",2019-01-04T16:49:11Z,gmckee,1,"Point representing the location of the Khirbet al-Batrawy site, derived from an OpenStreetMap Node.",settlement,"{""type"": ""Point"", ""coordinates"": [36.0707917, 32.0872236]}",khirbet-al-batrawy,precise,representative,-2000,-3300,2019-02-01T21:21:06Z,/places/998604622/khirbet-al-batrawy,/places/998604622,32.0872236,"32.0872236,36.0707917",36.0707917,,E,early-bronze-age-southern-levant,"-3300.0,-2000.0",OSM location of Khirbet al-Batrawy,eec11dea50d84d66939b015f03c4f321,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","34.9734426, 31.7495999, 34.9763899, 31.7516667",2018-03-01T20:07:18Z,gmckee,2,"Polygon representing the locations of Tel Bet Shemesh, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[34.9748716, 31.7495999], [34.9745016, 31.749665], [34.9740996, 31.7497951], [34.973819, 31.7500176], [34.9735829, 31.7502508], [34.9734426, 31.7504949], [34.9735064, 31.7507879], [34.9738253, 31.7511513], [34.9746291, 31.7516016], [34.9749991, 31.7516667], [34.9752033, 31.7516667], [34.975484, 31.751607], [34.9756307, 31.7515202], [34.9762686, 31.7509018], [34.9763899, 31.7507607], [34.9763452, 31.7505058], [34.9762686, 31.7503105], [34.9761602, 31.7501152], [34.9759688, 31.7499036], [34.9756562, 31.7497409], [34.9752671, 31.7495999], [34.9748716, 31.7495999]]]}",5ea5dc-5d15d95ea-5e95de5e9,precise,representative,-550,-3300,2018-03-08T15:55:59Z,/places/432223402/5ea5dc-5d15d95ea-5e95de5e9,/places/432223402,31.75060467,"31.7506046743,34.9749370037",34.974937,,ETMLI,"early-bronze-age-southern-levant,transition-early-middle-bronze-age-southern-levant,middle-bronze-age-southern-levant,late-bronze-age-southern-levant,iron-age-southern-levant","-3300.0,-550.0",OSM location of Tel Bet Shemesh,34881667153c4127929a7c5b40ae56c1,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","35.581186, 32.137785, 35.581186, 32.137785",2019-03-11T16:40:48Z,gmckee,0,"Point representing the location of Tell Um Hammad al-Sharqi, after Helms, Betts, and O'Tool 1992.",settlement,"{""type"": ""Point"", ""coordinates"": [35.581186, 32.137785]}",google-earth-location-of-tell-um-hammad-al-sharqi,precise,representative,-2000,-3300,2019-03-11T23:31:04Z,/places/384940621/google-earth-location-of-tell-um-hammad-al-sharqi,/places/384940621,32.137785,"32.137785,35.581186",35.581186,,E,early-bronze-age-southern-levant,"-3300.0,-2000.0",Google Earth location of Tell Um Hammad al-Sharqi,29d1b6706d624301b559b0125271f9af,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G., J. Becker","35.7706353, 31.5560168, 35.7722714, 31.5575001",2019-04-23T20:34:33Z,gmckee,2,"Polygon representing the location of the Khirbat Iskandar site, derived from an OpenStreetMap Way after Richard et al. 2010.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[35.7712177, 31.5560168], [35.7706816, 31.55645], [35.7706353, 31.5567388], [35.7711961, 31.5574713], [35.7713717, 31.5575001], [35.7718, 31.5574135], [35.7722714, 31.5570984], [35.7720773, 31.5564683], [35.7712177, 31.5560168]]]}",khirbat-iskandar,precise,representative,-2000,-3300,2019-04-24T03:28:04Z,/places/214707089/khirbat-iskandar,/places/214707089,31.55678844,"31.5567884377,35.7714420976",35.7714421,,E,early-bronze-age-southern-levant,"-3300.0,-2000.0",OSM location of Khirbat Iskandar,6264e634f570441ebf5b99cdce2197b3,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","35.5354181, 31.2539283, 35.5354181, 31.2539283",2017-06-23T17:51:16Z,gmckee,1,"Point representing the location of Bab edh-Dhra', derived from an Open Street Map node.",settlement,"{""type"": ""Point"", ""coordinates"": [35.5354181, 31.2539283]}",osm-location-of-bab-edh-dhra,precise,representative,-2000,-3300,2017-06-23T18:40:02Z,/places/772038890/osm-location-of-bab-edh-dhra,/places/772038890,31.2539283,"31.2539283,35.5354181",35.5354181,,E,early-bronze-age-southern-levant,"-3300.0,-2000.0",OSM location of Bab edh-Dhra',9f2e9fe5ddfa48cca6e47cc78c281b5e,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","34.7971931, 32.1595828, 34.7971931, 32.1595828",2018-08-01T18:26:16Z,gmckee,1,"Point representing the location of the Tel Michal site, derived from an OpenStreetMap Node.",settlement,"{""type"": ""Point"", ""coordinates"": [34.7971931, 32.1595828]}",5ea5dc-5de5d95db5dc,precise,representative,940,-3300,2018-08-02T02:08:15Z,/places/361164677/5ea5dc-5de5d95db5dc,/places/361164677,32.1595828,"32.1595828,34.7971931",34.7971931,,EINHRA,"early-bronze-age-southern-levant,iron-age-southern-levant,neo-babylonian-achaemenid-southern-levant,hellenistic-republican,roman,abassid-middle-east","-3300.0,940.0",OSM location of Tel Michal,84ea86a3b6a34638abf10c2c93556965,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","35.2218053, 32.9701445, 35.238199, 32.977489",2018-07-20T18:53:16Z,gmckee,1,"Polygon representing the modern village of Jatt, constructed on the Tel Jatt site, derived from an OpenStreetMap Way.",settlement-modern,"{""type"": ""Polygon"", ""coordinates"": [[[35.2345083, 32.9701445], [35.2286718, 32.9706485], [35.2220628, 32.9734568], [35.2218053, 32.9751129], [35.2349374, 32.977489], [35.238199, 32.976481], [35.2381131, 32.9733848], [35.2369973, 32.9712966], [35.2345083, 32.9701445]]]}",62c62a,precise,"representative,associated_modern",2100,-3300,2018-08-01T13:02:06Z,/places/718809993/62c62a,/places/718809993,32.97396069,"32.9739606927,35.2305549637",35.23055496,,EMLM,"early-bronze-age-southern-levant,middle-bronze-age-southern-levant,late-bronze-age-southern-levant,modern","-3300.0,2100.0",OSM location of Jatt,c1f738fa63ea48a98519cd061eefd540,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G.","35.2383508, 32.6599924, 35.2383508, 32.6599924",2019-10-23T17:16:06Z,gmckee,2,"Point representing the approximate location of the 'Ein-Shadud site prior to its destruction by modern construction, derived from an OpenStreetMap Node after Bruan 1985.",settlement,"{""type"": ""Point"", ""coordinates"": [35.2383508, 32.6599924]}",ein-shadud,precise,"representative,associated_modern",-2000,-3300,2019-10-26T21:42:56Z,/places/720628460/ein-shadud,/places/720628460,32.6599924,"32.6599924,35.2383508",35.2383508,,E,early-bronze-age-southern-levant,"-3300.0,-2000.0",OSM location of 'Ein-Shadud,11f8d095182843ccac3848b7971916ec,,,,,26,Prehistory,AFRICA,-2000
"Mckee, G., J. Becker","34.9098, 31.4558, 34.9098, 31.4558",2020-03-18T20:14:21Z,gmckee,2,"Point representing the location of the Tell Beit Mirsim site, derived from Wikidata.",settlement,"{""type"": ""Point"", ""coordinates"": [34.9098, 31.4558]}",wikidata-location-of-tell-beit-mirsham,precise,representative,-550,-3300,2020-06-16T20:52:55Z,/places/123657253/wikidata-location-of-tell-beit-mirsham,/places/123657253,31.4558,"31.4558,34.9098",34.9098,,ETMLI,"early-bronze-age-southern-levant,transition-early-middle-bronze-age-southern-levant,middle-bronze-age-southern-levant,late-bronze-age-southern-levant,iron-age-southern-levant","-3300.0,-550.0",Wikidata location of Tell Beit Mirsham,d94d02a306984182b6462a1a8387a434,,,,,22,Prehistory,AFRICA,-2000
"Mckee, G.","38.2730968, 36.4247316, 38.2779895, 36.4285395",2019-09-27T14:05:33Z,gmckee,2,"Polygon representing the approximate boundaries of the visible remains at Tall Bazi, derived from an OpenStreetMap Way after Schloder 2019.","settlement,sanctuary","{""type"": ""Polygon"", ""coordinates"": [[[38.2753521, 36.4247316], [38.2736144, 36.4259414], [38.2730968, 36.4268042], [38.2762641, 36.4285395], [38.2779895, 36.4277264], [38.2770282, 36.4253564], [38.2753521, 36.4247316]]]}",tall-bazi,precise,representative,300,-3300,2019-09-27T20:06:17Z,/places/17634131/tall-bazi,/places/17634131,36.42667375,"36.4266737458,38.275669758",38.27566976,,ER,"early-bronze-age-southern-levant,roman","-3300.0,300.0",OSM location of Tall Bazi,d68b4f3fafb34de4b474ad6d1e2a4b41,,,,,26,Prehistory,AFRICA,-2000
