authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000,2000,timeDiff
"Costa, S., A. Rabinowitz","8.8724483, 44.5634276, 8.8724483, 44.5634276",2013-11-28T22:53:29Z,scosta,5,Location based on OpenStreetMap,"mountain,","{""type"": ""Point"", ""coordinates"": [8.8724483, 44.5634276]}",monte-taccone,precise,representative,2100,1700,2014-01-19T22:25:31Z,/places/39486009/monte-taccone,/places/39486009,44.5634276,"44.5634276,8.8724483",8.8724483,,M,modern,"1700.0,2100.0",location of Monte Leco,43c4c3c29f5c893743393016dbcef928,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","39.8658301, 57.6632801, 39.8658301, 57.6632801",2014-04-19T21:24:04Z,jbecker,2,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [39.8658301, 57.6632801]}",osm-location,precise,representative,2100,1700,2015-02-05T03:44:09Z,/places/834296/osm-location,/places/834296,57.6632801,"57.6632801,39.8658301",39.8658301,,M,modern,"1700.0,2100.0",OSM location of Volga River (upstream channel),21e8408e198397bcd3f458916f500a4c,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","47.9993457, 46.5494165, 47.9993457, 46.5494165",2015-01-30T15:36:07Z,jbecker,2,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [47.9993457, 46.5494165]}",osm-location-of-downstream-channel,precise,representative,2100,1700,2015-02-05T03:43:13Z,/places/834296/osm-location-of-downstream-channel,/places/834296,46.5494165,"46.5494165,47.9993457",47.9993457,,M,modern,"1700.0,2100.0",OSM location of Volga River (downstream channel),efcef71a4c88893f26e6b90d0ac76432,,,,,0,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","-3.8173938, 52.9839214, -3.8173938, 52.9839214",2013-09-19T16:48:02Z,jbecker,3,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [-3.8173938, 52.9839214]}",location-of-river-conwy,precise,"representative,",2100,1700,2016-08-03T14:41:58Z,/places/83890/location-of-river-conwy,/places/83890,52.9839214,"52.9839214,-3.8173938",-3.8173938,,M,modern,"1700.0,2100.0",OSM location of River Conwy,05d4061761ca5efba19a36fdf81db4f4,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","32.6145125, 41.1920125, 32.6145125, 41.1920125",2013-05-29T00:20:45Z,jbecker,2,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [32.6145125, 41.1920125]}",location-of-Billaios-fl,precise,representative,2100,1700,2017-10-27T21:19:42Z,/places/844877/location-of-Billaios-fl,/places/844877,41.1920125,"41.1920125,32.6145125",32.6145125,,M,modern,"1700.0,2100.0",location of Billaios fl.,162e8db379b380cfe23b7e4d5a06fa6e,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","33.3447, 42.01957, 33.3447, 42.01957",2012-11-02T16:51:34Z,jbecker,2,"Representative point, derived from GeoNames.","cape,","{""type"": ""Point"", ""coordinates"": [33.3447, 42.01957]}",geonames-location,precise,representative,2100,1700,2015-08-31T20:16:21Z,/places/844971/geonames-location,/places/844971,42.01957,"42.01957,33.3447",33.3447,,M,modern,"1700.0,2100.0",GeoNames Location,d3752b61b63c37319496339a844a13c3,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","33.866667, 41.1, 33.866667, 41.1",2013-02-25T20:12:58Z,jbecker,0,a peak in the Ilgaz Mountains,"mountain,","{""type"": ""Point"", ""coordinates"": [33.866667, 41.1]}",location-of-hacettepe,precise,representative,2100,1700,2013-04-06T19:08:12Z,/places/845026/location-of-hacettepe,/places/845026,41.1,"41.1,33.866667",33.866667,,M,modern,"1700.0,2100.0",location of Hacettepe,93f43344272d00974e55018b91ed6d0f,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","41.3286793, 44.8781827, 41.3286793, 44.8781827",2013-06-03T17:47:02Z,jbecker,1,Representative modern location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [41.3286793, 44.8781827]}",location-of-Antikeites-fl,precise,representative,2100,1700,2016-03-19T20:44:30Z,/places/854665/location-of-Antikeites-fl,/places/854665,44.8781827,"44.8781827,41.3286793",41.3286793,,M,modern,"1700.0,2100.0",OSM location of Kuban river,d206456c6756d9d192b5389965f15eb6,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","36.65, 45.35, 36.65, 45.35",2013-04-26T21:48:53Z,jbecker,0,"coordinates after GeoHack, verified in Google Earth.","water-open,","{""type"": ""Point"", ""coordinates"": [36.65, 45.35]}",imagery-location,precise,representative,2100,1700,2014-01-12T07:54:51Z,/places/854675/imagery-location,/places/854675,45.35,"45.35,36.65",36.65,,M,modern,"1700.0,2100.0",Imagery Location of Cimmerius Bosp(h)orus,c89c88ae353588df7c8040d2ddcd97d2,,,,,0,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","36.6567257, 45.2170237, 36.6567257, 45.2170237",2013-05-21T21:06:03Z,jbecker,3,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [36.6567257, 45.2170237]}",location-of-Hermonassa-Ins,precise,,2100,1700,2016-08-02T14:07:18Z,/places/854686/location-of-Hermonassa-Ins,/places/854686,45.2170237,"45.2170237,36.6567257",36.6567257,,M,modern,"1700.0,2100.0",OSM location of Hermonassa Ins.,da76b5bda9f5a99bf39c4b941a1c0938,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","35.16, 45.42, 35.16, 45.42",2013-05-31T17:40:21Z,jbecker,0,coordinates after GeoHack.,"lake,","{""type"": ""Point"", ""coordinates"": [35.16, 45.42]}",location-of-sapra-limne,precise,representative,2100,1700,2013-06-03T16:49:45Z,/places/854729/location-of-sapra-limne,/places/854729,45.42,"45.42,35.16",35.16,,M,modern,"1700.0,2100.0",location of Sapra Limne,3215f99b771ceaee3ab80a4364f2edf8,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","13.5847648, 37.2925184, 13.5847648, 37.2925184",2013-03-20T18:56:43Z,jbecker,2,Location based on OpenStreetMap,unknown,"{""type"": ""Point"", ""coordinates"": [13.5847648, 37.2925184]}",location-of-valle-dei-templi,precise,representative,2100,1700,2019-03-27T19:42:18Z,/places/614184896/location-of-valle-dei-templi,/places/614184896,37.2925184,"37.2925184,13.5847648",13.5847648,,M,modern,"1700.0,2100.0",OSM location of Valle dei Templi,713a2cadc906a78b6a93c97c34b035f6,,,,,0,Classical,AFRICA,-600,,400
"Becker, J., E. Robinson","12.658333, 43.405556, 12.658333, 43.405556",2015-05-06T20:47:26Z,jbecker,1,Coordinates following GeoHack,"pass,","{""type"": ""Point"", ""coordinates"": [12.658333, 43.405556]}",geohack-location,precise,"associated_modern,",2100,1700,2016-12-14T23:02:55Z,/places/450863545/geohack-location,/places/450863545,43.405556,"43.405556,12.658333",12.658333,,M,modern,"1700.0,2100.0",GeoHack location of Scheggia Pass,c96adcfeb23cce770d5212022e85acf8,,,,,0,Classical,AFRICA,-600,,400
"Horne, R., T. Elliott","34.51833, 39.85833, 34.51833, 39.85833",2015-08-01T17:39:19Z,rmhorne,2,Modern settlement near the location of the ancient site of Tavium. Coordinates from GeoNames.,settlement,"{""type"": ""Point"", ""coordinates"": [34.51833, 39.85833]}",buyuknefes,precise,representative,2100,1700,2020-07-10T18:51:18Z,/places/619267/buyuknefes,/places/619267,39.85833,"39.85833,34.51833",34.51833,,M,modern,"1700.0,2100.0",BÃ¼yÃ¼knefes,ef21fccb536243c92741731c5f18c501,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","33.383333, 38.733333, 33.383333, 38.733333",2013-02-25T16:51:21Z,jbecker,1,verified in Google Earth 2013.,"lake,","{""type"": ""Point"", ""coordinates"": [33.383333, 38.733333]}",location-of-tatta-l,precise,representative,2100,1700,2013-08-02T00:30:39Z,/places/619268/location-of-tatta-l,/places/619268,38.733333,"38.733333,33.383333",33.383333,,M,modern,"1700.0,2100.0",location of Tatta L.,6de5fc8f3878f956034b83e561737360,,,,,0,Classical,AFRICA,-600,,400
"Nagy, N., J. Becker, S. Gillies","28.968881, 25.485236, 28.968881, 25.485236",2010-09-14T18:46:44Z,nnagy,5,,"unknown,","{""type"": ""Point"", ""coordinates"": [28.968881, 25.485236]}",mut-el-kharab,precise,"associated_modern,",2100,1700,2016-08-01T12:01:14Z,/places/624813669/mut-el-kharab,/places/624813669,25.485236,"25.485236,28.968881",28.968881,,M,modern,"1700.0,2100.0",Mut el-Kharab,7f722f6df706c0840a2b4c552a4cbfe5,,,,,0,Classical,AFRICA,-600,,400
"Becker, J., T. Elliott","38.890095, 39.863205, 38.890095, 39.863205",2021-03-08T18:24:18Z,jbecker,2,Location based on OpenStreetMap,mountain,"{""type"": ""Point"", ""coordinates"": [38.890095, 39.863205]}",osm-location-of-kurtlu-tepe,precise,representative,2100,1700,2021-03-09T00:17:51Z,/places/628948/osm-location-of-kurtlu-tepe,/places/628948,39.863205,"39.863205,38.890095",38.890095,,M,modern,"1700.0,2100.0",OSM location of Kurtlu Tepe,b814dacec8bdbc83227d9f83aa887d11,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","35.6416929, 40.1693924, 35.6416929, 40.1693924",2013-05-24T01:06:22Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [35.6416929, 40.1693924]}",location-of-Skylax-fl,precise,representative,2100,1700,2013-11-05T01:26:18Z,/places/629083/location-of-Skylax-fl,/places/629083,40.1693924,"40.1693924,35.6416929",35.6416929,,M,modern,"1700.0,2100.0",location of Ã‡ekerek (river),389ebca62517a5a739b741fda9afedcc,,,,,0,Classical,AFRICA,-600,,400
"Horne, R.","28.9323894, 36.6986054, 28.9323894, 36.6986054",2013-04-14T23:29:37Z,rmhorne,2,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [28.9323894, 36.6986054]}",yass131ca-adas131,precise,representative,2100,1700,2013-07-17T00:03:20Z,/places/638739/yass131ca-adas131,/places/638739,36.6986054,"36.6986054,28.9323894",28.9323894,,M,modern,"1700.0,2100.0",location of YassÄ±ca AdasÄ±,3ad65d68a20a7e53f4c2488e803ea3fd,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","29.185, 36.528333, 29.185, 36.528333",2013-02-26T22:30:13Z,jbecker,0,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [29.185, 36.528333]}",location-of-antikragos-m,precise,representative,2100,1700,2013-04-06T18:41:35Z,/places/638747/location-of-antikragos-m,/places/638747,36.528333,"36.528333,29.185",29.185,,M,modern,"1700.0,2100.0",location of Antikragos M.,0883c39a26f5634736aa965e04e19d1b,,,,,0,Classical,AFRICA,-600,,400
"Horne, R., J. Becker","30.1635717, 38.0664374, 30.1635717, 38.0664374",2013-04-14T21:31:22Z,rmhorne,3,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [30.1635717, 38.0664374]}",dinar,precise,associated_modern,2100,1700,2019-09-04T16:56:57Z,/places/638751/dinar,/places/638751,38.0664374,"38.0664374,30.1635717",30.1635717,,M,modern,"1700.0,2100.0",OSM location of modern Dinar,0120941ce66e59fd873851e77fc6943e,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","28.794384, 36.652813, 28.794384, 36.652813",2014-11-27T19:25:31Z,jbecker,2,Representative modern location of the cape based on a way derived from OpenStreetMap.,"cape,","{""type"": ""Point"", ""coordinates"": [28.794384, 36.652813]}",osm-location,precise,"associated_modern,",2100,1700,2020-12-17T18:54:09Z,/places/638766/osm-location,/places/638766,36.652813,"36.652813,28.794384",28.794384,,M,modern,"1700.0,2100.0",OSM location,239dd580c36d39200df774fef0fc36d9,,,,,0,Classical,AFRICA,-600,,400
"Elliott, T., J. Becker","28.81163, 37.836472, 28.81163, 37.836472",2019-09-04T23:16:24Z,thomase,2,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [28.81163, 37.836472]}",osm-location-of-modern-hisar-kapya1-4,precise,representative,2100,1700,2019-09-04T23:51:02Z,/places/638779/osm-location-of-modern-hisar-kapya1-4,/places/638779,37.836472,"37.836472,28.81163",28.81163,,M,modern,"1700.0,2100.0",OSM Location of modern Hisar kÃ¶yÃ¼,ebeca5c421ee42e988af3697f83158bd,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","29.642048, 37.5432895, 29.642048, 37.5432895",2013-05-29T21:04:23Z,jbecker,1,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [29.642048, 37.5432895]}",location-of-Aulindenos-L,precise,representative,2100,1700,2013-07-29T03:41:56Z,/places/638781/location-of-Aulindenos-L,/places/638781,37.5432895,"37.5432895,29.642048",29.642048,,M,modern,"1700.0,2100.0",location of Aulindenos? L.,96d6892ca6613dc4495e7573e59b8ade,,,,,0,Classical,AFRICA,-600,,400
"Becker, J.","30.2183765, 38.0369031, 30.2754539, 38.0799275",2019-02-08T05:36:13Z,jbecker,1,Location based on OpenStreetMap,marsh-wetland,"{""type"": ""Polygon"", ""coordinates"": [[[30.2463879, 38.0369031], [30.2455296, 38.0369707], [30.2444138, 38.0373087], [30.2376026, 38.0407312], [30.2365726, 38.0416776], [30.225243, 38.0541144], [30.223698, 38.0561419], [30.2187198, 38.06513], [30.2183765, 38.0658057], [30.2652382, 38.079919], [30.2661842, 38.0799275], [30.267488, 38.0798255], [30.2740737, 38.0764234], [30.2754539, 38.0752656], [30.2753965, 38.0748218], [30.2716977, 38.0541399], [30.2713145, 38.0523759], [30.268638, 38.048224], [30.2658322, 38.0451178], [30.26352, 38.0436124], [30.2607409, 38.0422613], [30.253314, 38.0393483], [30.2473321, 38.0371059], [30.2463879, 38.0369031]]]}",osm-location-of-aapala-batakla-k,precise,representative,2100,1700,2019-02-13T11:50:13Z,/places/638784/osm-location-of-aapala-batakla-k,/places/638784,38.05965406,"38.0596540601,30.2500926793",30.25009268,,M,modern,"1700.0,2100.0",OSM location of Ã‡apalÄ± BataklÄ±k,55f9dae78aa74cf28dc431195fe675f2,,,,,27,Classical,AFRICA,-600,,400
"Becker, J.","30.403611, 36.185556, 30.403611, 36.185556",2013-02-26T21:50:07Z,jbecker,0,verified in Google Earth 2013.,"archipelago,","{""type"": ""Point"", ""coordinates"": [30.403611, 36.185556]}",location-of-chelidoniae-inss,precise,representative,2100,1700,2018-06-07T21:42:05Z,/places/638799/location-of-chelidoniae-inss,/places/638799,36.185556,"36.185556,30.403611",30.403611,,M,modern,"1700.0,2100.0",location of Chelidoniae Inss.,c4dbe1bb7d0de79d9fe97eff18bd9955,,,,,28,Classical,AFRICA,-600,,400
"Becker, J.","30.407, 36.215, 30.407, 36.215",2013-03-04T18:11:59Z,jbecker,0,verified in Google Earth 2013.,"cape,","{""type"": ""Point"", ""coordinates"": [30.407, 36.215]}",location-of-chelidonium-pr.-hiera-akra-tauri-pr,precise,representative,2100,1700,2013-04-13T12:30:45Z,/places/638800/location-of-chelidonium-pr.-hiera-akra-tauri-pr,/places/638800,36.215,"36.215,30.407",30.407,,M,modern,"1700.0,2100.0",location of Chelidonium Pr./Hiera Akra/Tauri Pr.,24a85f58b03bb7d9a898c50edcce6ad8,,,,,25,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","30.4555581, 36.4318946, 30.4555581, 36.4318946",2014-01-19T21:27:53Z,jbecker,3,Representative location based on OpenStreetMap.,"mountain,","{""type"": ""Point"", ""coordinates"": [30.4555581, 36.4318946]}",location-of-chimaera-yanartas,precise,"representative,",2100,1700,2016-09-24T04:58:37Z,/places/638802/location-of-chimaera-yanartas,/places/638802,36.4318946,"36.4318946,30.4555581",30.4555581,,M,modern,"1700.0,2100.0",OSM location of Chimaera YanartaÅŸ,5f46cb38e4a8a8f925a08ac91e987b74,,,,,25,Classical,AFRICA,-600,,400
"Horne, R., J. Becker","29.8739003, 36.1797425, 29.8739003, 36.1797425",2013-04-14T22:10:36Z,rmhorne,3,Location based on OpenStreetMap; Modern name for Dolichiste Ins.,"island,","{""type"": ""Point"", ""coordinates"": [29.8739003, 36.1797425]}",kekova-adas131,precise,representative,2100,1700,2013-11-20T04:52:56Z,/places/638826/kekova-adas131,/places/638826,36.1797425,"36.1797425,29.8739003",29.8739003,,M,modern,"1700.0,2100.0",location of Kekova adasÄ±,53298402f3f0067f47a8ddc164943cd8,,,,,25,Classical,AFRICA,-600,,400
"Becker, J.","31.1815439, 37.1968531, 31.1815439, 37.1968531",2013-05-30T02:32:19Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [31.1815439, 37.1968531]}",location-of-Eurymedon-fl,precise,representative,2100,1700,2017-10-27T21:11:19Z,/places/638836/location-of-Eurymedon-fl,/places/638836,37.1968531,"37.1968531,31.1815439",31.1815439,,M,modern,"1700.0,2100.0",location of Eurymedon fl.,3df70e40168e0030d716d1989871080b,,,,,25,Classical,AFRICA,-600,,400
"Horne, R.","28.96753, 36.63965, 28.96753, 36.63965",2013-04-15T16:30:23Z,rmhorne,0,"GeoNames location for Fethiye KÃ¶rfezi, the modern name for Galukos / Telmessicus Sinus","water-open,","{""type"": ""Point"", ""coordinates"": [28.96753, 36.63965]}",location-of-fethiye-koerfezi,precise,representative,2100,1700,2013-04-16T14:41:11Z,/places/638844/location-of-fethiye-koerfezi,/places/638844,36.63965,"36.63965,28.96753",28.96753,,M,modern,"1700.0,2100.0",Location of Fethiye KÃ¶rfezi,9548ef3bbc7ad4bbd864ca6af6e16180,,,,,24,Classical,AFRICA,-600,,400
"Horne, R., J. Becker","28.6, 36.85, 28.6, 36.85",2013-04-15T16:14:06Z,rmhorne,2,"Representative point on Imbros Mons, coordinates after GeoNames.","mountain,","{""type"": ""Point"", ""coordinates"": [28.6, 36.85]}",evlemez-dag131,precise,representative,2100,1700,2013-08-01T17:03:35Z,/places/638869/evlemez-dag131,/places/638869,36.85,"36.85,28.6",28.6,,M,modern,"1700.0,2100.0",location of Evlemez DaÄŸÄ±,930c6b7907aeace96316d862971154e8,,,,,23,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","29.88333, 37.05, 29.88333, 37.05",2014-01-19T17:54:07Z,jbecker,2,Representative location based on GeoNames.,"lake,","{""type"": ""Point"", ""coordinates"": [29.88333, 37.05]}",location-of-manay,precise,"representative,",2100,1700,2016-09-24T04:57:01Z,/places/638882/location-of-manay,/places/638882,37.05,"37.05,29.88333",29.88333,,M,modern,"1700.0,2100.0",GeoNames location of Manay (lake),a3d676acad1ef6c096c7941eda0ad298,,,,,19,Classical,AFRICA,-600,,400
"Becker, J.","28.632873, 36.8534616, 28.632873, 36.8534616",2013-05-29T18:15:16Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [28.632873, 36.8534616]}",location-of-Kalbis-fl,precise,representative,2100,1700,2018-06-08T00:33:22Z,/places/638889/location-of-Kalbis-fl,/places/638889,36.8534616,"36.8534616,28.632873",28.632873,,M,modern,"1700.0,2100.0",location of Kalbis fl.,5331dadb02c39958f9ed35b48431bb33,,,,,19,Classical,AFRICA,-600,,400
"Horne, R.","28.9257896, 36.6935948, 28.9257896, 36.6935948",2013-04-15T16:36:01Z,rmhorne,1,Location based on OpenStreetMap; Seems to be an alternate modern name different from the Barrington directory,"island,","{""type"": ""Point"", ""coordinates"": [28.9257896, 36.6935948]}",osm-way-4517129,precise,representative,2100,1700,2013-04-16T14:40:12Z,/places/638903/osm-way-4517129,/places/638903,36.6935948,"36.6935948,28.9257896",28.9257896,,M,modern,"1700.0,2100.0",Location of Zeytin AdasÄ±,2a6087100f5afe71c0acfdbe48907a2d,,,,,19,Classical,AFRICA,-600,,400
"Becker, J.","30.7594285, 36.9195863, 30.7594285, 36.9195863",2013-05-29T21:41:33Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [30.7594285, 36.9195863]}",location-of-Katarraktes-fl,precise,representative,2100,1700,2017-10-27T21:11:36Z,/places/638906/location-of-Katarraktes-fl,/places/638906,36.9195863,"36.9195863,30.7594285",30.7594285,,M,modern,"1700.0,2100.0",location of Katarraktes fl.,a482f558f5bd7c7b8fa7f482ca92291b,,,,,19,Classical,AFRICA,-600,,400
"Becker, J., R. Horne","29.91667, 36.31667, 29.91667, 36.31667",2014-02-02T05:30:50Z,jbecker,1,Representative location based on GeoNames.,"mountain,","{""type"": ""Point"", ""coordinates"": [29.91667, 36.31667]}",location-of-sar131ma-tepesi,precise,"representative,",2100,1700,2016-08-04T15:30:31Z,/places/638908/location-of-sar131ma-tepesi,/places/638908,36.31667,"36.31667,29.91667",29.91667,,M,modern,"1700.0,2100.0",GeoNames location of SarÄ±ma Tepesi,075b423a824a743a01913f13cbd0fcbc,,,,,20,Classical,AFRICA,-600,,400
"Costa, S., J. Becker","30.9204027, 36.8540002, 30.9204027, 36.8540002",2013-12-19T21:49:45Z,scosta,2,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [30.9204027, 36.8540002]}",mouth-of-aksu-river,precise,representative,2100,1700,2013-12-20T00:59:36Z,/places/638915/mouth-of-aksu-river,/places/638915,36.8540002,"36.8540002,30.9204027",30.9204027,,M,modern,"1700.0,2100.0",location of mouth of Aksu river,0d01afe89bdbcb5811b13cb4eea26eaf,,,,,19,Classical,AFRICA,-600,,400
